"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WDFG","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00283662","HAMMONTON 1 NE, NJ US","2009-12-03",,,"1.67","0.0","0.0","67","35","63",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2009-12-04",,,"0.00","0.0","0.0","66","35","35",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2009-12-05",,,"0.01","0.0","0.0","52","35","41",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2009-12-06",,,"0.95","0.2","0.0","41","30","30",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2009-12-07",,,"0.00","0.0","0.0","38","26","26",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2009-12-08",,,"0.00","0.0","0.0","44","26","29",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2009-12-09",,,"1.54","0.0","0.0","50","29","50",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2009-12-10",,,"0.57","0.0","0.0","60","40","40",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2009-12-11",,,"0.00","0.0","0.0","43","23","23",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2009-12-12",,,"0.00","0.0","0.0","33","22","28",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2009-12-13",,,"0.00","0.0","0.0","41","25","31",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2009-12-14",,,"0.96","0.0","0.0","55","31","35",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2009-12-15",,,"0.00","0.0","0.0","49","35","46",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2009-12-16",,,"0.00","0.0","0.0","54","33","33",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2009-12-17",,,"0.00","0.0","0.0","39","25","25",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2009-12-18",,,"0.00","0.0","0.0","35","19","19",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2009-12-19",,,"0.13","2.2","2.0","34","19","25",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2009-12-20",,,"1.16","19.8","22.0","27","23","23",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2009-12-21",,,"0.00","0.0","19.0","30","22","23",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2009-12-22",,,"0.00","0.0","14.0","37","23","24",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2009-12-23",,,"0.00","0.0","10.0","39","10","10",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2009-12-24",,,"0.00","0.0","9.0","31","9","13",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2009-12-25",,,"0.00","0.0","7.0","36","13","34",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2009-12-26",,,"1.04","0.0","1.0","49","34","49",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2009-12-27",,,"1.67","0.0","0.0","58","40","40",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2009-12-28",,,"0.00","0.0","0.0","51","29","37",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2009-12-29",,,"0.00","0.0","0.0","40","28","28",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2009-12-30",,,"0.00","0.0","0.0","32","16","18",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2009-12-31",,,"0.14","0.2","0.0","33","18","30",,"    1",,"    1",,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-01-01",,,"0.24","0.2","0.0","34","30","33",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-01-02",,,"0.00","0.0","0.0","42","28","28",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-01-03",,,"0.00","0.0","0.0","30","19","19",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-01-04",,,"0.00","0.0","0.0","27","19","24",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-01-05",,,"0.00","0.0","0.0","32","24","24",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-01-06",,,"0.00","0.0","0.0","33","24","29",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-01-07",,,"0.00","0.0","0.0","37","29","29",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-01-08",,,"0.09","1.2","1.0","40","28","28",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-01-09",,,"0.00","0.0","0.0","33","21","21",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-01-10",,,"0.00","0.0","0.0","30","15","15",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-01-11",,,"0.00","0.0","0.0","29","14","15",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-01-12",,,"0.00","0.0","0.0","32","15","27",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-01-13",,,"0.00","0.0","0.0","36","26","27",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-01-14",,,"0.00","0.0","0.0","38","22","22",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-01-15",,,"0.00","0.0","0.0","47","22","28",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-01-16",,,"0.00","0.0","0.0","54","27","28",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-01-17",,,"0.00","0.0","0.0","51","28","35",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-01-18",,,"0.91","0.0","0.0","46","35","39",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-01-19",,,"0.00","0.0","0.0","53","29","34",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-01-20",,,"0.00","0.0","0.0","55","32","32",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-01-21",,,"0.00","0.0","0.0","44","24","24",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-01-22",,,"0.00","0.0","0.0","44","24","33",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-01-23",,,"0.00","0.0","0.0","43","24","26",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-01-24",,,"0.00","0.0","0.0","44","25","32",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-01-25",,,"0.14","0.0","0.0","58","32","57",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-01-26",,,"1.59","0.0","0.0","60","38","38",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-01-27",,,"0.00","0.0","0.0","45","28","28",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-01-28",,,"0.00","0.0","0.0","40","26","32",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-01-29",,,"0.00","0.0","0.0","48","18","18",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-01-30",,,"0.00","0.0","0.0","25","17","18",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-01-31",,,"0.21","5.6","6.0","19","12","12",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-02-01",,,"0.00","0.0","2.0","28","12","14",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-02-02",,,"0.00","0.0","1.0","36","13","17",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-02-03",,,"0.13","2.1","2.0","37","17","30",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-02-04",,,"0.00","0.0","0.0","40","26","29",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-02-05",,,"0.00","0.0","0.0","39","27","27",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-02-06",,,"1.55","14.0","12.0","38","27","31",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-02-07",,,"0.50","7.0","16.0","31","14","14",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-02-08",,,"0.00","0.0","15.0","30","12","14",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-02-09",,,"0.00","0.0","12.0","34","14","16",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-02-10",,,"0.95","4.6","12.0","42","16","33",,"    1",,"    1",,"    1",
"USC00283662","HAMMONTON 1 NE, NJ US","2010-02-11",,,"0.65","5.7","16.0","35","27","27",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-02-12",,,"0.00","0.0","14.0","36","22","22",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-02-13",,,"0.00","0.0","12.0","36","20","25",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-02-14",,,"0.00","0.0","11.0","31","23","27",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-02-15",,,"0.00","0.0","10.0","38","20","20",,"    1",,"    1",,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-02-16",,,"0.14","0.0","8.0","41","20","32",,"    1",,"    1",,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-02-17",,,"0.15","1.4","8.0","35","23","23",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-02-18",,,"0.00","0.0","7.0","37","23","32",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-02-19",,,"0.00","0.0","6.0","43","31","32",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-02-20",,,"0.00","0.0","4.0","44","32","32",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-02-21",,,"0.00","0.0","2.0","45","28","28",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-02-22",,,"0.00","0.0","1.0","46","23","24",,"    1",,"    1",,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-02-23",,,"0.32","0.0","1.0","45","24","40",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-02-24",,,"1.41","0.0","0.0","41","36","36",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-02-25",,,"0.15","1.1","1.0","44","33","33",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-02-26",,,"0.48","3.5","3.0","34","25","26",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-02-27",,,"0.16","2.4","4.0","33","26","29",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-02-28",,,"0.00","0.0","2.0","39","28","32",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-03-01",,,"0.00","0.0","1.0","40","32","34",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-03-02",,,"0.00","0.0","0.0","48","30","33",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-03-03",,,"0.06","0.0","0.0","46","33","35",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-03-04",,,"0.01","0.0","0.0","40","35","35",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-03-05",,,"0.00","0.0","0.0","47","34","35",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-03-06",,,"0.00","0.0","0.0","49","29","30",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-03-07",,,"0.00","0.0","0.0","53","27","35",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-03-08",,,"0.00","0.0","0.0","57","33","36",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-03-09",,,"0.00","0.0","0.0","61","36","40",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-03-10",,,"0.00","0.0","0.0","64","31","33",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-03-11",,,"0.00","0.0","0.0","60","33","42",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-03-12",,,"0.00","0.0","0.0","67","42","43",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-03-13",,,"2.21","0.0","0.0","50","43","50",,"    1",,,,,"    1"
"USC00283662","HAMMONTON 1 NE, NJ US","2010-03-14",,,"1.95","0.0","0.0","53","45","45",,"    1","    1",,"    1",,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-03-15",,,"0.78","0.0","0.0","51","42","42",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-03-16",,,"0.12","0.0","0.0","45","41","42",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-03-17",,,"0.00","0.0","0.0","61","30","30",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-03-18",,,"0.00","0.0","0.0","67","30","36",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-03-19",,,"0.00","0.0","0.0","69","36","36",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-03-20",,,"0.00","0.0","0.0","72","35","41",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-03-21",,,"0.00","0.0","0.0","76","41","41",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-03-22",,,"0.00","0.0","0.0","78","41","56",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-03-23",,,"0.84","0.0","0.0","62","45","45",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-03-24",,,"0.13","0.0","0.0","54","45","48",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-03-25",,,"0.00","0.0","0.0","64","36","37",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-03-26",,,"0.21","0.0","0.0","70","37","48",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-03-27",,,"0.03","0.0","0.0","48","30","30",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-03-28",,,"0.00","0.0","0.0","48","28","33",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-03-29",,,"1.41","0.0","0.0","59","33","53",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-03-30",,,"1.02","0.0","0.0","56","45","45",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-03-31",,,"0.47","0.0","0.0","45","39","44",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-04-01",,,"0.00","0.0","0.0","63","39","39",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-04-02",,,"0.00","0.0","0.0","73","39","42",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-04-03",,,"0.00","0.0","0.0","71","42","45",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-04-04",,,"0.00","0.0","0.0","69","45","47",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-04-05",,,"0.00","0.0","0.0","78","47","48",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-04-06",,,"0.00","0.0","0.0","79","48","58",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-04-07",,,"0.00","0.0","0.0","88","58","65",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-04-08",,,"0.00","0.0","0.0","90","65","66",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-04-09",,,"0.39","0.0","0.0","84","54","54",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-04-10",,,"0.00","0.0","0.0","59","41","42",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-04-11",,,"0.00","0.0","0.0","61","41","46",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-04-12",,,"0.00","0.0","0.0","76","44","44",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-04-13",,,"0.00","0.0","0.0","69","41","45",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-04-14",,,"0.00","0.0","0.0","53","34","35",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-04-15",,,"0.00","0.0","0.0","67","35","44",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-04-16",,,"0.01","0.0","0.0","74","44","50",,"    1","    1",,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-04-17",,,"0.15","0.0","0.0","78","50","52",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-04-18",,,"0.00","0.0","0.0","62","36","38",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-04-19",,,"0.00","0.0","0.0","58","38","43",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-04-20",,,"0.00","0.0","0.0","66","37","38",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-04-21",,,"0.00","0.0","0.0","70","38","41",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-04-22",,,"0.35","0.0","0.0","69","41","49",,"    1","    1",,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-04-23",,,"0.07","0.0","0.0","72","43","44",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-04-24",,,"0.00","0.0","0.0","68","39","41",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-04-25",,,"0.37","0.0","0.0","71","41","48",,"    1","    1",,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-04-26",,,"1.04","0.0","0.0","54","48","50",,"    1","    1",,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-04-27",,,"0.09","0.0","0.0","57","50","50",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-04-28",,,"0.00","0.0","0.0","64","37","41",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-04-29",,,"0.00","0.0","0.0","59","41","43",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-04-30",,,"0.00","0.0","0.0","69","43","44",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-05-01",,,"0.00","0.0","0.0","80","44","60",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-05-02",,,"0.00","0.0","0.0","93","60","70",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-05-03",,,"0.00","0.0","0.0","88","70","75",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-05-04",,,"0.05","0.0","0.0","82","65","66",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-05-05",,,"0.00","0.0","0.0","83","51","52",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-05-06",,,"0.00","0.0","0.0","82","52","66",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-05-07",,,"0.00","0.0","0.0","83","48","49",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-05-08",,,"0.00","0.0","0.0","74","49","69",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-05-09",,,"0.00","0.0","0.0","81","47","47",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-05-10",,,"0.00","0.0","0.0","59","37","40",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-05-11",,,"0.00","0.0","0.0","63","36","39",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-05-12",,,"0.43","0.0","0.0","62","39","49",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-05-13",,,"0.03","0.0","0.0","56","43","45",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-05-14",,,"0.00","0.0","0.0","69","45","57",,"    1","    1",,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-05-15",,,"0.75","0.0","0.0","86","57","63",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-05-16",,,"0.00","0.0","0.0","75","56","57",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-05-17",,,"0.00","0.0","0.0","72","49","53",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-05-18",,,"1.27","0.0","0.0","68","50","50",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-05-19",,,"1.19","0.0","0.0","52","49","52",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-05-20",,,"0.00","0.0","0.0","65","52","56",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-05-21",,,"0.00","0.0","0.0","82","55","60",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-05-22",,,"0.00","0.0","0.0","89","58","59",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-05-23",,,"0.04","0.0","0.0","74","59","62",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-05-24",,,"0.04","0.0","0.0","71","60","60",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-05-25",,,"0.00","0.0","0.0","72","60","60",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-05-26",,,"0.00","0.0","0.0","82","57","60",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-05-27",,,"0.00","0.0","0.0","93","60","71",,,"    1",,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-05-28",,,"0.01","0.0","0.0","79","55","57",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-05-29",,,"0.17","0.0","0.0","75","57","62",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-05-30",,,"0.00","0.0","0.0","79","62","69",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-05-31",,,"0.00","0.0","0.0","87","62","65",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-06-01",,,"0.00","0.0","0.0","92","65","73",,,"    1",,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-06-02",,,"0.00","0.0","0.0","87","68","70",,"    1","    1",,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-06-03",,,"0.00","0.0","0.0","87","69","71",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-06-04",,,"0.00","0.0","0.0","91","69","71",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-06-05",,,"0.00","0.0","0.0","91","71","75",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-06-06",,,"0.00","0.0","0.0","91","73","75",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-06-07",,,"0.00","0.0","0.0","93","56","58",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-06-08",,,"0.00","0.0","0.0","76","55","60",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-06-09",,,"0.00","0.0","0.0","76","50","62",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-06-10",,,"0.24","0.0","0.0","70","61","62",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-06-11",,,"0.00","0.0","0.0","85","57","60",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-06-12",,,"0.00","0.0","0.0","81","60","62",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-06-13",,,"0.00","0.0","0.0","87","62","71",,"    1","    1",,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-06-14",,,"1.22","0.0","0.0","93","66","67",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-06-15",,,"0.00","0.0","0.0","85","67","69",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-06-16",,,"0.00","0.0","0.0","81","63","64",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-06-17",,,"0.00","0.0","0.0","79","64","72",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-06-18",,,"0.00","0.0","0.0","82","58","63",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-06-19",,,"0.00","0.0","0.0","86","61","65",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-06-20",,,"0.00","0.0","0.0","87","65","72",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-06-21",,,"0.00","0.0","0.0","94","70","74",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-06-22",,,"0.00","0.0","0.0","91","65","67",,,"    1",,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-06-23",,,"0.01","0.0","0.0","92","67","72",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-06-24",,,"0.00","0.0","0.0","93","72","78",,"    1","    1",,,,"    1"
"USC00283662","HAMMONTON 1 NE, NJ US","2010-06-25",,,"0.98","0.0","0.0","98","67","69",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-06-26",,,"0.00","0.0","0.0","88","67","70",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-06-27",,,"0.00","0.0","0.0","90","70","74",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-06-28",,,"0.00","0.0","0.0","95","74","81",,"    1","    1",,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-06-29",,,"0.55","0.0","0.0","96","74","76",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-06-30",,,"0.00","0.0","0.0","90","63","64",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-07-01",,,"0.00","0.0","0.0","77","57","61",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-07-02",,,"0.00","0.0","0.0","79","53","58",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-07-03",,,"0.00","0.0","0.0","81","58","60",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-07-04",,,"0.00","0.0","0.0","87","60","66",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-07-05",,,"0.00","0.0","0.0","95","66","69",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-07-06",,,"0.00","0.0","0.0","97","69","74",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-07-07",,,"0.00","0.0","0.0","102","74","81",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-07-08",,,"0.00","0.0","0.0","101","74","75",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-07-09",,,"0.00","0.0","0.0","88","71","73",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-07-10",,,"0.00","0.0","0.0","89","72","74",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-07-11",,,"0.35","0.0","0.0","79","69","71",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-07-12",,,"0.00","0.0","0.0","90","66","69",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-07-13",,,"0.00","0.0","0.0","90","69","75",,"    1","    1",,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-07-14",,,"0.77","0.0","0.0","86","71","72",,"    1","    1",,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-07-15",,,"2.49","0.0","0.0","86","72","74",,"    1",,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2010-07-16",,,"0.00","0.0","0.0","89","73","73",,"    1","    1",,,,
